"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
352,29 Dec 2023 12:34:57.769,29 Dec 2023 12:58:36.017,1418.248
353,29 Dec 2023 14:33:54.271,29 Dec 2023 15:02:02.312,1688.041
354,29 Dec 2023 16:35:58.986,29 Dec 2023 17:02:51.988,1613.002
355,29 Dec 2023 18:39:41.041,29 Dec 2023 19:02:36.369,1375.328
356,29 Dec 2023 20:43:47.873,29 Dec 2023 21:01:22.660,1054.788
357,29 Dec 2023 22:48:53.476,29 Dec 2023 22:57:51.700,538.224
358,30 Dec 2023 11:17:59.867,30 Dec 2023 11:34:22.693,982.826
359,30 Dec 2023 13:13:44.453,30 Dec 2023 13:41:22.455,1658.001
360,30 Dec 2023 15:14:20.765,30 Dec 2023 15:43:20.657,1739.892
361,30 Dec 2023 17:17:19.641,30 Dec 2023 17:43:41.859,1582.217
362,30 Dec 2023 19:21:23.138,30 Dec 2023 19:43:05.590,1302.452
363,30 Dec 2023 21:25:48.649,30 Dec 2023 21:41:07.271,918.622
364,31 Dec 2023 11:54:47.435,31 Dec 2023 12:19:18.242,1470.807
365,31 Dec 2023 13:53:25.258,31 Dec 2023 14:23:08.122,1782.863
366,31 Dec 2023 15:55:13.244,31 Dec 2023 16:24:19.022,1745.777
367,31 Dec 2023 17:58:49.933,31 Dec 2023 18:24:19.337,1529.404
368,31 Dec 2023 20:03:07.587,31 Dec 2023 20:23:14.334,1206.748
369,31 Dec 2023 22:08:25.885,31 Dec 2023 22:19:56.035,690.150
370,1 Jan 2024 10:38:02.817,1 Jan 2024 10:54:29.889,987.072
371,1 Jan 2024 12:33:26.413,1 Jan 2024 13:01:57.996,1711.583
372,1 Jan 2024 14:33:40.973,1 Jan 2024 15:04:21.358,1840.385
373,1 Jan 2024 16:36:23.110,1 Jan 2024 17:05:03.745,1720.635
374,1 Jan 2024 18:40:23.948,1 Jan 2024 19:04:42.031,1458.083
375,1 Jan 2024 20:45:01.508,1 Jan 2024 21:02:52.626,1071.117
376,2 Jan 2024 11:14:42.803,2 Jan 2024 11:39:20.089,1477.286
377,2 Jan 2024 13:12:56.910,2 Jan 2024 13:43:38.940,1842.030
378,2 Jan 2024 15:14:21.497,2 Jan 2024 15:45:15.428,1853.931
379,2 Jan 2024 17:17:42.686,2 Jan 2024 17:45:36.050,1673.365
380,2 Jan 2024 19:22:00.594,2 Jan 2024 19:44:44.225,1363.631
381,2 Jan 2024 21:27:26.684,2 Jan 2024 21:41:41.061,854.377
382,3 Jan 2024 09:58:18.858,3 Jan 2024 10:13:49.563,930.705
383,3 Jan 2024 11:53:11.929,3 Jan 2024 12:21:55.988,1724.059
384,3 Jan 2024 13:53:00.745,3 Jan 2024 14:24:48.462,1907.716
385,3 Jan 2024 15:55:18.821,3 Jan 2024 16:25:56.176,1837.355
386,3 Jan 2024 17:59:06.411,3 Jan 2024 18:25:53.290,1606.879
387,3 Jan 2024 20:03:46.252,3 Jan 2024 20:24:16.871,1230.618
388,3 Jan 2024 22:11:50.754,3 Jan 2024 22:18:19.950,389.196
389,4 Jan 2024 10:34:43.734,4 Jan 2024 10:58:42.358,1438.624
390,4 Jan 2024 12:32:31.200,4 Jan 2024 13:03:33.770,1862.570
391,4 Jan 2024 14:33:28.281,4 Jan 2024 15:05:39.416,1931.135
392,4 Jan 2024 16:36:25.792,4 Jan 2024 17:06:24.413,1798.621
393,4 Jan 2024 18:40:33.213,4 Jan 2024 19:05:49.873,1516.660
394,4 Jan 2024 20:45:59.783,4 Jan 2024 21:03:03.881,1024.098
395,5 Jan 2024 09:18:48.822,5 Jan 2024 09:32:22.708,813.885
396,5 Jan 2024 11:13:01.375,5 Jan 2024 11:41:16.591,1695.216
397,5 Jan 2024 13:12:22.637,5 Jan 2024 13:44:40.719,1938.082
398,5 Jan 2024 15:14:11.920,5 Jan 2024 15:46:17.282,1925.363
399,5 Jan 2024 17:17:37.285,5 Jan 2024 17:46:37.238,1739.953
400,5 Jan 2024 19:22:08.939,5 Jan 2024 19:45:17.486,1388.547
401,5 Jan 2024 21:29:39.185,5 Jan 2024 21:40:15.844,636.659
402,6 Jan 2024 09:54:49.701,6 Jan 2024 10:17:26.898,1357.197
403,6 Jan 2024 11:52:08.951,6 Jan 2024 12:22:52.363,1843.412
404,6 Jan 2024 13:52:36.746,6 Jan 2024 14:25:29.568,1972.822
405,6 Jan 2024 15:55:05.010,6 Jan 2024 16:26:42.522,1897.512
406,6 Jan 2024 17:58:52.359,6 Jan 2024 18:26:29.133,1656.774
407,6 Jan 2024 20:04:10.393,6 Jan 2024 20:24:02.395,1192.002
408,7 Jan 2024 08:39:38.322,7 Jan 2024 08:50:06.946,628.624
409,7 Jan 2024 10:32:54.406,7 Jan 2024 11:00:01.164,1626.758
410,7 Jan 2024 12:31:47.918,7 Jan 2024 13:03:57.582,1929.663
411,7 Jan 2024 14:33:06.210,7 Jan 2024 15:06:05.542,1979.332
412,7 Jan 2024 16:36:02.858,7 Jan 2024 17:06:51.960,1849.102
413,7 Jan 2024 18:40:16.494,7 Jan 2024 19:05:52.336,1535.842
414,7 Jan 2024 20:47:22.353,7 Jan 2024 21:01:28.881,846.528
415,8 Jan 2024 09:15:00.056,8 Jan 2024 09:35:36.945,1236.889
416,8 Jan 2024 11:11:50.084,8 Jan 2024 11:41:35.617,1785.533
417,8 Jan 2024 13:11:48.674,8 Jan 2024 13:44:45.083,1976.409
418,8 Jan 2024 15:13:44.793,8 Jan 2024 15:46:28.763,1963.971
419,8 Jan 2024 17:17:04.743,8 Jan 2024 17:46:40.082,1775.338
420,8 Jan 2024 19:22:04.987,8 Jan 2024 19:44:34.810,1349.822
421,9 Jan 2024 08:01:17.424,9 Jan 2024 08:06:36.929,319.505
422,9 Jan 2024 09:52:50.199,9 Jan 2024 10:18:12.638,1522.438
423,9 Jan 2024 11:51:16.837,9 Jan 2024 12:22:39.525,1882.688
424,9 Jan 2024 13:52:04.043,9 Jan 2024 14:25:19.938,1995.895
425,9 Jan 2024 15:54:28.236,9 Jan 2024 16:26:35.785,1927.548
426,9 Jan 2024 17:58:15.901,9 Jan 2024 18:25:59.540,1663.640
427,9 Jan 2024 20:04:55.242,9 Jan 2024 20:22:08.528,1033.286
428,10 Jan 2024 08:35:14.353,10 Jan 2024 08:53:17.015,1082.662
429,10 Jan 2024 10:31:33.888,10 Jan 2024 10:59:45.956,1692.067
430,10 Jan 2024 12:31:04.687,10 Jan 2024 13:03:26.058,1941.371
431,10 Jan 2024 14:32:28.103,10 Jan 2024 15:05:41.960,1993.857
432,10 Jan 2024 16:35:16.071,10 Jan 2024 17:06:21.024,1864.953
433,10 Jan 2024 18:39:50.525,10 Jan 2024 19:04:39.508,1488.983
434,10 Jan 2024 20:53:18.050,10 Jan 2024 20:54:19.472,61.422
435,11 Jan 2024 09:12:47.669,11 Jan 2024 09:35:55.618,1387.949
436,11 Jan 2024 11:10:48.866,11 Jan 2024 11:40:48.441,1799.575
437,11 Jan 2024 13:11:06.458,11 Jan 2024 13:44:00.233,1973.774
438,11 Jan 2024 15:12:57.017,11 Jan 2024 15:45:47.412,1970.395
439,11 Jan 2024 17:16:13.393,11 Jan 2024 17:45:37.387,1763.994
440,11 Jan 2024 19:22:21.370,11 Jan 2024 19:42:16.723,1195.352
441,12 Jan 2024 07:55:32.838,12 Jan 2024 08:10:32.136,899.298
442,12 Jan 2024 09:51:19.240,12 Jan 2024 10:17:27.488,1568.248
443,12 Jan 2024 11:50:24.482,12 Jan 2024 12:21:33.865,1869.382
444,12 Jan 2024 13:51:16.467,12 Jan 2024 14:24:21.585,1985.118
445,12 Jan 2024 15:53:30.554,12 Jan 2024 16:25:30.539,1919.984
446,12 Jan 2024 17:57:33.550,12 Jan 2024 18:24:14.934,1601.385
447,12 Jan 2024 20:07:53.349,12 Jan 2024 20:17:03.333,549.984
448,13 Jan 2024 08:32:45.558,13 Jan 2024 08:53:16.127,1230.569
449,13 Jan 2024 10:30:22.930,13 Jan 2024 10:58:27.856,1684.926
450,13 Jan 2024 12:30:13.432,13 Jan 2024 13:02:07.290,1913.859
451,13 Jan 2024 14:31:31.216,13 Jan 2024 15:04:26.036,1974.820
452,13 Jan 2024 16:34:13.752,13 Jan 2024 17:04:44.394,1830.642
453,13 Jan 2024 18:39:46.154,13 Jan 2024 19:01:53.453,1327.299
454,14 Jan 2024 07:15:57.642,14 Jan 2024 07:27:25.811,688.169
455,14 Jan 2024 09:11:04.667,14 Jan 2024 09:34:45.908,1421.241
456,14 Jan 2024 11:09:47.090,14 Jan 2024 11:39:11.387,1764.297
457,14 Jan 2024 13:10:10.156,14 Jan 2024 13:42:28.023,1937.868
458,14 Jan 2024 15:11:50.728,14 Jan 2024 15:44:07.605,1936.877
459,14 Jan 2024 17:15:19.320,14 Jan 2024 17:43:19.591,1680.271
460,14 Jan 2024 19:24:24.607,14 Jan 2024 19:37:16.567,771.960
461,15 Jan 2024 07:52:42.496,15 Jan 2024 08:10:20.874,1058.378
462,15 Jan 2024 09:49:57.524,15 Jan 2024 10:15:42.924,1545.401
463,15 Jan 2024 11:49:24.098,15 Jan 2024 12:19:43.352,1819.254
464,15 Jan 2024 13:50:11.445,15 Jan 2024 14:22:31.630,1940.184
465,15 Jan 2024 15:52:20.039,15 Jan 2024 16:23:19.326,1859.287
466,15 Jan 2024 17:57:14.655,15 Jan 2024 18:20:57.938,1423.284
467,16 Jan 2024 06:36:38.140,16 Jan 2024 06:43:53.554,435.414
468,16 Jan 2024 08:30:48.407,16 Jan 2024 08:51:48.002,1259.595
469,16 Jan 2024 10:29:11.003,16 Jan 2024 10:56:23.161,1632.158
470,16 Jan 2024 12:29:08.477,16 Jan 2024 13:00:02.905,1854.428
471,16 Jan 2024 14:30:17.584,16 Jan 2024 15:02:11.831,1914.247
472,16 Jan 2024 16:33:11.388,16 Jan 2024 17:01:52.163,1720.774
473,16 Jan 2024 18:41:18.116,16 Jan 2024 18:56:37.790,919.674
474,17 Jan 2024 07:12:37.058,17 Jan 2024 07:27:16.325,879.267
475,17 Jan 2024 09:09:30.802,17 Jan 2024 09:32:40.118,1389.316
476,17 Jan 2024 11:08:37.023,17 Jan 2024 11:36:52.289,1695.266
477,17 Jan 2024 13:08:57.233,17 Jan 2024 13:40:05.287,1868.054
478,17 Jan 2024 15:10:33.663,17 Jan 2024 15:41:21.530,1847.867
479,17 Jan 2024 17:14:50.686,17 Jan 2024 17:39:29.127,1478.441
480,18 Jan 2024 07:50:28.431,18 Jan 2024 08:08:40.862,1092.431
481,18 Jan 2024 09:48:34.375,18 Jan 2024 10:13:15.218,1480.843
482,18 Jan 2024 11:48:10.074,18 Jan 2024 12:17:09.453,1739.379
483,18 Jan 2024 13:48:50.932,18 Jan 2024 14:19:43.854,1852.922
484,18 Jan 2024 15:51:11.662,18 Jan 2024 16:19:51.775,1720.113
485,18 Jan 2024 17:58:28.261,18 Jan 2024 18:15:16.142,1007.881
486,19 Jan 2024 06:32:27.797,19 Jan 2024 06:44:07.651,699.854
487,19 Jan 2024 08:29:00.631,19 Jan 2024 08:49:26.605,1225.973
488,19 Jan 2024 10:27:50.393,19 Jan 2024 10:53:39.618,1549.225
489,19 Jan 2024 12:27:47.378,19 Jan 2024 12:57:09.609,1762.231
490,19 Jan 2024 14:28:54.783,19 Jan 2024 14:58:51.243,1796.460
491,19 Jan 2024 16:32:36.589,19 Jan 2024 16:57:26.161,1489.572
492,20 Jan 2024 07:10:02.336,20 Jan 2024 07:25:31.050,928.714
493,20 Jan 2024 09:07:55.084,20 Jan 2024 09:29:54.601,1319.517
494,20 Jan 2024 11:07:13.206,20 Jan 2024 11:33:52.598,1599.393
495,20 Jan 2024 13:07:29.749,20 Jan 2024 13:36:45.731,1755.982
496,20 Jan 2024 15:09:20.694,20 Jan 2024 15:37:18.369,1677.675
497,20 Jan 2024 17:15:55.000,20 Jan 2024 17:33:13.774,1038.773
498,21 Jan 2024 05:52:13.230,21 Jan 2024 06:00:58.056,524.826
499,21 Jan 2024 07:48:24.548,21 Jan 2024 08:06:09.343,1064.795
500,21 Jan 2024 09:47:02.100,21 Jan 2024 10:10:12.112,1390.012
501,21 Jan 2024 11:46:40.207,21 Jan 2024 12:13:48.943,1628.736
502,21 Jan 2024 13:47:22.619,21 Jan 2024 14:15:50.063,1707.444
503,21 Jan 2024 15:50:33.395,21 Jan 2024 16:14:48.711,1455.316
504,22 Jan 2024 06:29:27.044,22 Jan 2024 06:42:23.974,776.930
505,22 Jan 2024 08:27:10.681,22 Jan 2024 08:46:28.473,1157.792
506,22 Jan 2024 10:26:15.801,22 Jan 2024 10:50:18.739,1442.938
507,22 Jan 2024 12:26:12.487,22 Jan 2024 12:53:21.228,1628.741
508,22 Jan 2024 14:27:38.045,22 Jan 2024 14:54:13.067,1595.021
509,22 Jan 2024 16:33:39.295,22 Jan 2024 16:50:30.865,1011.570
510,23 Jan 2024 05:11:51.634,23 Jan 2024 05:17:48.563,356.929
511,23 Jan 2024 07:07:39.498,23 Jan 2024 07:22:54.293,914.795
512,23 Jan 2024 09:06:09.734,23 Jan 2024 09:26:36.996,1227.262
513,23 Jan 2024 11:05:33.694,23 Jan 2024 11:30:09.219,1475.525
514,23 Jan 2024 13:05:55.788,23 Jan 2024 13:32:21.186,1585.398
515,23 Jan 2024 15:08:41.208,23 Jan 2024 15:31:37.370,1376.162
516,24 Jan 2024 05:48:38.220,24 Jan 2024 05:59:23.969,645.748
517,24 Jan 2024 07:46:18.213,24 Jan 2024 08:03:03.229,1005.015
518,24 Jan 2024 09:45:15.482,24 Jan 2024 10:06:35.034,1279.553
519,24 Jan 2024 11:44:57.206,24 Jan 2024 12:09:35.781,1478.575
520,24 Jan 2024 13:46:02.618,24 Jan 2024 14:10:38.502,1475.884
521,24 Jan 2024 15:51:42.761,24 Jan 2024 16:07:06.618,923.857
522,25 Jan 2024 04:31:20.063,25 Jan 2024 04:34:39.170,199.108
523,25 Jan 2024 06:26:41.504,25 Jan 2024 06:39:46.136,784.632
524,25 Jan 2024 08:25:10.456,25 Jan 2024 08:43:01.034,1070.578
525,25 Jan 2024 10:24:25.541,25 Jan 2024 10:46:17.410,1311.870
526,25 Jan 2024 12:24:32.508,25 Jan 2024 12:48:29.505,1436.997
527,25 Jan 2024 14:26:59.630,25 Jan 2024 14:47:53.886,1254.256
528,26 Jan 2024 05:07:29.460,26 Jan 2024 05:16:35.136,545.676
529,26 Jan 2024 07:05:14.013,26 Jan 2024 07:19:43.968,869.954
530,26 Jan 2024 09:04:09.535,26 Jan 2024 09:22:48.489,1118.954
531,26 Jan 2024 11:03:41.692,26 Jan 2024 11:25:36.050,1314.358
532,26 Jan 2024 13:04:32.999,26 Jan 2024 13:26:38.890,1325.891
533,26 Jan 2024 15:10:09.394,26 Jan 2024 15:22:58.356,768.963
534,27 Jan 2024 03:50:21.136,27 Jan 2024 03:51:42.630,81.495
535,27 Jan 2024 05:45:25.311,27 Jan 2024 05:56:48.513,683.203
536,27 Jan 2024 07:44:00.844,27 Jan 2024 07:59:29.789,928.946
537,27 Jan 2024 09:43:13.142,27 Jan 2024 10:02:20.645,1147.502
538,27 Jan 2024 11:43:10.797,27 Jan 2024 12:04:21.264,1270.467
539,27 Jan 2024 13:45:28.421,27 Jan 2024 14:03:41.090,1092.668
540,28 Jan 2024 04:25:52.004,28 Jan 2024 04:34:02.106,490.102
541,28 Jan 2024 06:23:53.399,28 Jan 2024 06:36:34.491,761.092
542,28 Jan 2024 08:22:54.744,28 Jan 2024 08:39:05.142,970.398
543,28 Jan 2024 10:22:23.533,28 Jan 2024 10:41:29.127,1145.594
544,28 Jan 2024 12:23:07.746,28 Jan 2024 12:42:19.739,1151.993
545,28 Jan 2024 14:29:13.789,28 Jan 2024 14:37:53.957,520.168
546,29 Jan 2024 03:07:33.769,29 Jan 2024 03:10:14.415,160.645
547,29 Jan 2024 05:03:44.327,29 Jan 2024 05:14:04.420,620.094
548,29 Jan 2024 07:02:36.601,29 Jan 2024 07:16:07.476,810.875
549,29 Jan 2024 09:01:53.487,29 Jan 2024 09:18:25.310,991.823
550,29 Jan 2024 11:01:48.532,29 Jan 2024 11:20:03.281,1094.749
551,29 Jan 2024 13:04:08.524,29 Jan 2024 13:19:01.952,893.429
552,30 Jan 2024 03:43:37.375,30 Jan 2024 03:51:48.042,490.666
553,30 Jan 2024 05:42:10.565,30 Jan 2024 05:53:37.638,687.073
554,30 Jan 2024 07:41:27.120,30 Jan 2024 07:55:29.674,842.554
555,30 Jan 2024 09:40:59.958,30 Jan 2024 09:57:21.601,981.643
556,30 Jan 2024 11:41:45.695,30 Jan 2024 11:57:46.944,961.249
557,31 Jan 2024 02:23:56.331,31 Jan 2024 02:29:10.325,313.994
558,31 Jan 2024 04:21:31.858,31 Jan 2024 04:31:35.585,603.727
559,31 Jan 2024 06:20:52.370,31 Jan 2024 06:32:57.151,724.781
560,31 Jan 2024 08:20:22.878,31 Jan 2024 08:34:36.540,853.662
561,31 Jan 2024 10:20:23.465,31 Jan 2024 10:35:41.993,918.528
562,31 Jan 2024 12:23:04.926,31 Jan 2024 12:33:56.232,651.306
563,1 Feb 2024 03:00:42.706,1 Feb 2024 03:09:50.058,547.353
564,1 Feb 2024 04:59:59.254,1 Feb 2024 05:10:55.084,655.830
565,1 Feb 2024 06:59:41.634,1 Feb 2024 07:12:05.532,743.898
566,1 Feb 2024 08:59:27.602,1 Feb 2024 09:13:18.911,831.309
567,1 Feb 2024 11:00:26.436,1 Feb 2024 11:13:05.341,758.905
568,2 Feb 2024 01:39:57.036,2 Feb 2024 01:47:56.825,479.790
569,2 Feb 2024 03:38:43.670,2 Feb 2024 03:49:20.559,636.889
570,2 Feb 2024 05:38:42.039,2 Feb 2024 05:50:00.809,678.770
571,2 Feb 2024 07:38:36.546,2 Feb 2024 07:50:58.229,741.683
572,2 Feb 2024 09:38:52.950,2 Feb 2024 09:51:22.620,749.670
573,2 Feb 2024 11:42:45.310,2 Feb 2024 11:48:00.898,315.588
574,3 Feb 2024 00:20:02.289,3 Feb 2024 00:24:58.167,295.878
575,3 Feb 2024 02:17:10.974,3 Feb 2024 02:27:59.676,648.702
576,3 Feb 2024 04:17:14.544,3 Feb 2024 04:28:26.199,671.654
577,3 Feb 2024 06:17:32.228,3 Feb 2024 06:28:55.155,682.927
578,3 Feb 2024 08:17:41.973,3 Feb 2024 08:29:25.309,703.336
579,3 Feb 2024 10:19:11.553,3 Feb 2024 10:28:16.354,544.801
580,4 Feb 2024 00:55:35.777,4 Feb 2024 01:06:29.851,654.075
581,4 Feb 2024 02:55:19.348,4 Feb 2024 03:07:14.099,714.751
582,4 Feb 2024 04:56:00.100,4 Feb 2024 05:07:18.577,678.477
583,4 Feb 2024 06:56:28.388,4 Feb 2024 07:07:33.381,664.993
584,4 Feb 2024 08:57:13.400,4 Feb 2024 09:07:09.078,595.678
585,4 Feb 2024 23:34:25.690,4 Feb 2024 23:44:16.443,590.754
586,5 Feb 2024 01:33:06.427,5 Feb 2024 01:46:08.096,781.669
587,5 Feb 2024 03:33:54.461,5 Feb 2024 03:46:07.119,732.658
588,5 Feb 2024 05:34:52.819,5 Feb 2024 05:45:59.495,666.675
589,5 Feb 2024 07:35:36.825,5 Feb 2024 07:45:44.453,607.629
590,5 Feb 2024 09:38:11.797,5 Feb 2024 09:43:10.007,298.210
591,5 Feb 2024 22:15:25.724,5 Feb 2024 22:19:26.327,240.603
592,6 Feb 2024 00:10:52.275,6 Feb 2024 00:24:47.327,835.053
593,6 Feb 2024 02:11:20.866,6 Feb 2024 02:25:09.252,828.385
594,6 Feb 2024 04:12:43.439,6 Feb 2024 04:24:47.661,724.222
595,6 Feb 2024 06:13:51.633,6 Feb 2024 06:24:23.941,632.308
596,6 Feb 2024 08:15:18.947,6 Feb 2024 08:23:05.104,466.157
597,6 Feb 2024 22:49:01.509,6 Feb 2024 23:02:43.863,822.354
598,7 Feb 2024 00:48:32.665,7 Feb 2024 01:04:08.787,936.123
599,7 Feb 2024 02:49:59.707,7 Feb 2024 03:03:51.794,832.087
600,7 Feb 2024 04:51:39.214,7 Feb 2024 05:03:16.810,697.596
601,7 Feb 2024 06:53:04.151,7 Feb 2024 07:02:19.852,555.702
602,7 Feb 2024 21:28:27.219,7 Feb 2024 21:38:59.014,631.794
603,7 Feb 2024 23:25:48.251,7 Feb 2024 23:42:47.334,1019.084
604,8 Feb 2024 01:26:51.046,8 Feb 2024 01:42:59.674,968.628
605,8 Feb 2024 03:28:51.747,8 Feb 2024 03:42:22.629,810.882
606,8 Feb 2024 05:30:40.845,8 Feb 2024 05:41:29.442,648.597
607,8 Feb 2024 07:32:58.985,8 Feb 2024 07:39:17.120,378.135
608,8 Feb 2024 22:03:32.293,8 Feb 2024 22:20:40.341,1028.049
609,9 Feb 2024 00:03:33.527,9 Feb 2024 00:21:57.119,1103.593
610,9 Feb 2024 02:05:32.379,9 Feb 2024 02:21:33.962,961.584
611,9 Feb 2024 04:07:50.220,9 Feb 2024 04:20:42.287,772.066
612,9 Feb 2024 06:09:56.394,9 Feb 2024 06:19:13.242,556.848
613,9 Feb 2024 20:42:28.339,9 Feb 2024 20:56:59.871,871.532
614,9 Feb 2024 22:40:27.745,9 Feb 2024 23:00:27.860,1200.116
615,10 Feb 2024 00:41:53.482,10 Feb 2024 01:00:40.267,1126.785
616,10 Feb 2024 02:44:26.567,10 Feb 2024 02:59:57.210,930.643
617,10 Feb 2024 04:46:53.912,10 Feb 2024 04:58:45.786,711.874
618,10 Feb 2024 06:49:57.963,10 Feb 2024 06:55:54.948,356.985
619,10 Feb 2024 21:17:58.916,10 Feb 2024 21:38:08.937,1210.022
620,10 Feb 2024 23:18:14.065,10 Feb 2024 23:39:29.495,1275.430
621,11 Feb 2024 01:20:35.625,11 Feb 2024 01:39:08.252,1112.627
622,11 Feb 2024 03:23:26.926,11 Feb 2024 03:38:09.572,882.647
623,11 Feb 2024 05:26:10.223,11 Feb 2024 05:36:21.592,611.370
624,11 Feb 2024 19:56:46.665,11 Feb 2024 20:14:15.703,1049.038
625,11 Feb 2024 21:54:56.619,11 Feb 2024 22:17:46.683,1370.064
626,11 Feb 2024 23:56:33.085,12 Feb 2024 00:18:06.973,1293.888
627,12 Feb 2024 01:59:30.608,12 Feb 2024 02:17:25.710,1075.102
628,12 Feb 2024 04:02:31.741,12 Feb 2024 04:16:06.371,814.630
629,12 Feb 2024 06:06:07.757,12 Feb 2024 06:13:00.265,412.507
630,12 Feb 2024 18:39:56.443,12 Feb 2024 18:45:24.358,327.915
631,12 Feb 2024 20:32:26.018,12 Feb 2024 20:55:09.368,1363.350
632,12 Feb 2024 22:32:40.738,12 Feb 2024 22:56:42.824,1442.086
633,13 Feb 2024 00:35:13.959,13 Feb 2024 00:56:30.258,1276.299
634,13 Feb 2024 02:38:31.746,13 Feb 2024 02:55:32.553,1020.807
635,13 Feb 2024 04:41:47.079,13 Feb 2024 04:53:37.429,710.350
636,13 Feb 2024 19:11:19.157,13 Feb 2024 19:30:53.116,1173.958
637,13 Feb 2024 21:09:21.593,13 Feb 2024 21:34:41.467,1519.873
638,13 Feb 2024 23:10:56.258,13 Feb 2024 23:35:16.331,1460.073
639,14 Feb 2024 01:14:07.939,14 Feb 2024 01:34:43.394,1235.455
640,14 Feb 2024 03:17:36.739,14 Feb 2024 03:33:24.451,947.712
641,14 Feb 2024 05:21:35.319,14 Feb 2024 05:30:19.739,524.419
642,14 Feb 2024 17:54:17.131,14 Feb 2024 18:01:54.420,457.289
643,14 Feb 2024 19:46:58.744,14 Feb 2024 20:11:40.233,1481.489
644,14 Feb 2024 21:47:00.754,14 Feb 2024 22:13:34.224,1593.470
645,14 Feb 2024 23:49:33.484,15 Feb 2024 00:13:36.288,1442.805
646,15 Feb 2024 01:53:08.326,15 Feb 2024 02:12:46.111,1177.785
647,15 Feb 2024 03:56:50.193,15 Feb 2024 04:10:52.587,842.394
648,15 Feb 2024 18:26:07.039,15 Feb 2024 18:46:53.084,1246.045
649,15 Feb 2024 20:23:49.004,15 Feb 2024 20:51:09.801,1640.797
650,15 Feb 2024 22:25:10.312,15 Feb 2024 22:52:05.234,1614.922
651,16 Feb 2024 00:28:24.213,16 Feb 2024 00:51:46.342,1402.129
652,16 Feb 2024 02:32:12.277,16 Feb 2024 02:50:34.401,1102.124
653,16 Feb 2024 04:36:29.241,16 Feb 2024 04:47:39.359,670.118
654,16 Feb 2024 17:09:42.423,16 Feb 2024 17:16:57.770,435.347
655,16 Feb 2024 19:01:41.295,16 Feb 2024 19:27:39.760,1558.466
656,16 Feb 2024 21:01:20.970,16 Feb 2024 21:30:00.976,1720.006
657,16 Feb 2024 23:03:41.450,16 Feb 2024 23:30:23.092,1601.642
658,17 Feb 2024 01:07:21.826,17 Feb 2024 01:29:46.092,1344.266
659,17 Feb 2024 03:11:23.124,17 Feb 2024 03:28:00.547,997.423
660,17 Feb 2024 05:17:50.306,17 Feb 2024 05:22:32.007,281.702
661,17 Feb 2024 17:41:11.763,17 Feb 2024 18:02:15.034,1263.271
662,17 Feb 2024 19:38:23.884,17 Feb 2024 20:07:09.350,1725.466
663,17 Feb 2024 21:39:22.477,17 Feb 2024 22:08:30.813,1748.335
664,17 Feb 2024 23:42:26.474,18 Feb 2024 00:08:31.172,1564.698
665,18 Feb 2024 01:46:23.049,18 Feb 2024 02:07:31.757,1268.708
666,18 Feb 2024 03:50:54.219,18 Feb 2024 04:04:50.752,836.533
667,18 Feb 2024 16:26:36.412,18 Feb 2024 16:30:10.611,214.199
668,18 Feb 2024 18:16:36.358,18 Feb 2024 18:43:06.228,1589.870
669,18 Feb 2024 20:15:46.999,18 Feb 2024 20:46:00.506,1813.507
670,18 Feb 2024 22:17:45.328,18 Feb 2024 22:46:47.662,1742.334
671,19 Feb 2024 00:21:18.925,19 Feb 2024 00:46:28.952,1510.027
672,19 Feb 2024 02:25:30.159,19 Feb 2024 02:44:56.458,1166.299
673,19 Feb 2024 04:31:27.706,19 Feb 2024 04:40:26.808,539.103
674,19 Feb 2024 16:56:34.271,19 Feb 2024 17:16:58.059,1223.788
675,19 Feb 2024 18:53:09.506,19 Feb 2024 19:22:38.019,1768.513
676,19 Feb 2024 20:53:38.890,19 Feb 2024 21:24:30.316,1851.427
677,19 Feb 2024 22:56:22.285,19 Feb 2024 23:24:54.764,1712.479
678,20 Feb 2024 01:00:15.278,20 Feb 2024 01:24:12.818,1437.539
679,20 Feb 2024 03:04:53.860,20 Feb 2024 03:21:48.974,1015.115
680,20 Feb 2024 17:31:45.094,20 Feb 2024 17:57:58.407,1573.313
681,20 Feb 2024 19:30:22.639,20 Feb 2024 20:01:30.473,1867.834
682,20 Feb 2024 21:31:51.735,20 Feb 2024 22:02:47.155,1855.420
683,20 Feb 2024 23:35:07.162,21 Feb 2024 00:02:51.492,1664.330
684,21 Feb 2024 01:39:16.974,21 Feb 2024 02:01:36.497,1339.524
685,21 Feb 2024 03:45:03.208,21 Feb 2024 03:57:44.317,761.109
686,21 Feb 2024 16:12:15.328,21 Feb 2024 16:31:01.431,1126.102
687,21 Feb 2024 18:08:07.365,21 Feb 2024 18:37:34.259,1766.893
688,21 Feb 2024 20:08:03.899,21 Feb 2024 20:40:01.235,1917.336
689,21 Feb 2024 22:10:18.701,21 Feb 2024 22:40:54.178,1835.477
690,22 Feb 2024 00:13:56.315,22 Feb 2024 00:40:34.302,1597.987
691,22 Feb 2024 02:18:32.829,22 Feb 2024 02:38:30.518,1197.689
692,22 Feb 2024 16:47:07.475,22 Feb 2024 17:12:16.019,1508.545
693,22 Feb 2024 18:45:09.800,22 Feb 2024 19:16:29.049,1879.249
694,22 Feb 2024 20:46:05.623,22 Feb 2024 21:18:18.895,1933.271
